	symbol	baseMean	FoldChange	log2FoldChange	lfcSE	stat	pvalue	padj	description
ENSG00000243224	TWF2-DT	28.714569072068	1.36310722523062	0.44689905240288	0.184886258660065	2.41715666508541	0.0156422830185487	0.248293688385637	TWF2 divergent transcript
ENSG00000243479	MNX1-AS1	29.7178680978078	1.31430008596643	0.394294714859216	0.195405363699908	2.01782953852153	0.0436090174057093	0.347807431903325	MNX1 antisense RNA 1 (head to head)
ENSG00000243667	DNAAF10	93.5783922001279	0.864530905942463	-0.21001055548142	0.105725572048651	-1.9863742651095	0.0469917819771407	0.356532386391855	dynein axonemal assembly factor 10
ENSG00000244383	FAM3D-AS1	2.741190014754	0.319383979992675	-1.64663614458265	0.831103838216474	-1.98126403569051	0.047561671321363	NA	FAM3D antisense RNA 1
ENSG00000244682	NA	96.9309328171104	1.46120012802187	0.547153785213139	0.256911042330123	2.1297402410211	0.0331930647581512	0.315126249365731	NA
ENSG00000245466	TTC9-DT	3.77701905176349	1.97528717453456	0.982062412863816	0.495184315524844	1.983226007114	0.0473421901323091	NA	TTC9 divergent transcript
ENSG00000245750	DRAIC	65.1600150049954	1.4093691026868	0.495049491619599	0.250710278565554	1.97458793652992	0.0483149291644266	0.360245094162954	downregulated RNA in cancer, inhibitor of cell invasion and migration
ENSG00000245768	NA	33.4854524493686	0.769877251507043	-0.377299652662599	0.18132549389712	-2.08078657089813	0.0374534458870716	0.326950338795279	NA
ENSG00000245812	LINC02202	128.954721745537	1.26608372943252	0.340372817122263	0.149321083623535	2.27946924079659	0.0226391864177624	0.278631683772863	long intergenic non-protein coding RNA 2202
ENSG00000246273	SBF2-AS1	370.463109307103	1.34078403027879	0.423076870696144	0.151829129915909	2.78653293297844	0.00532752044025269	0.164789572054652	SBF2 antisense RNA 1
ENSG00000246323	NA	32.0578645688479	1.30665712929854	0.385880623340823	0.193611467191025	1.99306698585212	0.0462541125123713	0.354507776830545	NA
ENSG00000246334	NA	29.9022204777778	1.4356854992665	0.521739747530215	0.22929121685061	2.27544584871798	0.0228791976357054	0.279143853152649	NA
ENSG00000246430	LINC00968	12.1267141564444	1.7667250512769	0.821077536197614	0.346157431116594	2.37197720571556	0.0176931822153532	NA	long intergenic non-protein coding RNA 968
ENSG00000246922	UBAP1L	539.34053607086	1.15001239059407	0.201649405302103	0.0714948344469405	2.82047516945796	0.00479525844602323	0.157717387067547	ubiquitin associated protein 1 like
ENSG00000247095	MIR210HG	190.88451570133	2.09212810615418	1.06497119405846	0.370478902456023	2.8745798667574	0.00404565435397262	0.149957447752042	MIR210 host gene
ENSG00000247151	CSTF3-DT	322.40284416519	1.13214622806052	0.179060308764499	0.0840807586313172	2.12962289683486	0.0332027591565678	0.315126249365731	CSTF3 divergent transcript
ENSG00000247498	GPRC5D-AS1	358.764759274045	2.04538968839374	1.03237573214224	0.395280288053632	2.61175617237501	0.00900784733010556	0.200024108424924	GPRC5D and HEBP1 antisense RNA 1
ENSG00000247982	LINC00926	1618.83551755562	1.2837753693212	0.360392786636746	0.150572537714767	2.39348284957146	0.016689261556862	0.254227521295679	long intergenic non-protein coding RNA 926
ENSG00000248211	TRPC7-AS1	3.63838783797657	2.27453638577761	1.18557251361882	0.545308197306603	2.17413293890431	0.0296951528781042	NA	TRPC7 antisense RNA 1
ENSG00000248445	SEMA6A-AS1	614.154745918646	0.871556898002702	-0.198333243747138	0.0840102011117759	-2.36082334195647	0.0182344145310108	0.261302762512594	SEMA6A antisense RNA 1
ENSG00000248636	LOC105370027	29.6828034261569	0.635828101574317	-0.653291314482593	0.240269586627745	-2.7189929597488	0.00654810018061213	0.178583646014476	uncharacterized LOC105370027
ENSG00000248874	LINC02899	935.691802130717	0.20399385381237	-2.29340240939643	0.831273884562232	-2.75890106977701	0.00579960893675588	0.169713302176	long intergenic non-protein coding RNA 2899
ENSG00000248954	NA	2.64234185231863	3.88625726409634	1.95838140821889	0.732652862537332	2.67300041855648	0.00751761566703937	NA	NA
ENSG00000249115	HAUS5	556.170518621236	1.09330304208063	0.12869334310503	0.0638850544682893	2.01445148910235	0.043962153156388	0.347927650918803	HAUS augmin like complex subunit 5
ENSG00000249141	NA	451.347987543388	1.37805735172913	0.46263593109984	0.136046913058177	3.40056176726337	0.000672475411951788	0.0796364802426186	NA
ENSG00000249395	CASC9	11.8120055306865	2.5206101651029	1.33377300976263	0.471332204930025	2.8297939241403	0.00465779946055981	NA	cancer susceptibility 9
ENSG00000249459	ZNF286B	56.30976018267	0.719621335547231	-0.474690134212527	0.205618301005151	-2.30859866019726	0.0209658623688101	0.273670078375394	zinc finger protein 286B (pseudogene)
ENSG00000249492	NA	236.386953635054	0.864682976185751	-0.20975680897997	0.0721674503146441	-2.90652930185905	0.00365462668479936	0.145503617297064	NA
ENSG00000249534	LINC01258	242.864546855328	0.576335519575148	-0.79501915908467	0.382949766145015	-2.07604033053153	0.0378902210708718	0.327363584533076	long intergenic non-protein coding RNA 1258
ENSG00000249618	LINC02465	3.18669877493769	0.355828704517134	-1.49074519812675	0.722189743523688	-2.06420156405594	0.0389986092912779	NA	long intergenic non-protein coding RNA 2465
ENSG00000249626	NA	1.30895231734077	3.29979563470588	1.72237667722073	0.828881468881092	2.07795293040605	0.0377136946713988	NA	NA
ENSG00000249685	NA	39.5807463294362	0.764360306676696	-0.387675233954986	0.177486441194386	-2.18425267499953	0.0289436862028744	0.300614101791519	NA
ENSG00000250098	NA	1.8357975967716	0.287630831142998	-1.79770976836912	0.764702359774473	-2.35086206468528	0.0187299756131896	NA	NA
ENSG00000250148	KRT8P31	2.1428528590539	0.271261809046535	-1.88224215002322	0.959884421886498	-1.96090498721084	0.0498901074529494	NA	keratin 8 pseudogene 31
ENSG00000250237	NA	12.9040265237919	0.55916081108802	-0.838664842239378	0.370235155297159	-2.26522206289742	0.0234990558919412	NA	NA
ENSG00000250519	NA	80.9983225345164	0.730745653550418	-0.452558751930145	0.213964464765674	-2.11511174262404	0.0344204246359802	0.319001315506726	NA
ENSG00000250546	LINC02994	16.9355302927542	0.516263889708467	-0.953819403161167	0.382745141314984	-2.49204836378631	0.0127008741803952	NA	long intergenic non-protein coding RNA 2994
ENSG00000250571	GLI4	44.4211287808036	1.25981606674231	0.333213115495792	0.164308208879807	2.02797606867919	0.0425626905213929	0.344513544285684	GLI family zinc finger 4
ENSG00000250673	REELD1	39.3659762927405	0.632528248932205	-0.660798182377914	0.310803355172617	-2.12609732610806	0.0334951565337473	0.31591768730366	reeler domain containing 1
ENSG00000250775	NA	8.25099720709712	2.49771025522243	1.32060612802736	0.661554988040407	1.99621520795895	0.0459105027895438	NA	NA
ENSG00000250842	NA	6.93376903134506	2.31647623713765	1.21193188300166	0.615658749760309	1.96851239988629	0.049009110804454	NA	NA
ENSG00000250859	HNRNPKP1	5.03125419969495	2.20562534612709	1.14118775140604	0.554482641343739	2.0581126735374	0.0395793187114807	NA	heterogeneous nuclear ribonucleoprotein K pseudogene 1
ENSG00000250900	NA	7.66415963284772	1.69628143668861	0.762375552937863	0.341898066323953	2.22983288889239	0.0257585390902557	NA	NA
ENSG00000251034	NA	41.7737534760485	1.69628799389306	0.762381129859153	0.301789433020087	2.52620220075237	0.0115303096901762	0.219869086253524	NA
ENSG00000251129	NA	367.395158853387	0.0464132765134125	-4.42931864260496	1.1899925686886	-3.72213975040717	0.000197541633035602	0.0489921724308908	NA
ENSG00000251209	LINC00923	9.85633612597791	0.266318966945005	-1.90877291551992	0.824900390296022	-2.31394352333249	0.0206708202850893	NA	long intergenic non-protein coding RNA 923
ENSG00000251246	NA	17.1215851031502	1.55423455578515	0.636204243084543	0.314441229103413	2.02328506633368	0.0430437656512151	NA	NA
ENSG00000251474	RPL32P3	1295.36131300592	1.05669174444686	0.0795545785960251	0.0383005077256543	2.07711550890847	0.0377908995039127	0.327363584533076	ribosomal protein L32 pseudogene 3
ENSG00000251598	NA	101.342680391103	0.217962535450562	-2.19784791660355	0.789023748998578	-2.78552821685411	0.00534405885872765	0.164789572054652	NA
ENSG00000251661	NA	146.260659316468	1.28078399821984	0.357027188425041	0.115926222116488	3.07977937956336	0.00207153981685095	0.114352777011664	NA
ENSG00000253100	NA	14.8240451268886	1.73254665988534	0.792894206664781	0.36819973554535	2.15343502485249	0.0312845054297664	NA	NA
ENSG00000253194	NA	145.841202771044	0.560305973279681	-0.835713222031844	0.37309721101653	-2.2399342513306	0.0250951916247761	0.287734845985996	NA
ENSG00000253256	NA	17.6015324787911	0.629619651501007	-0.667447524371377	0.252188695140805	-2.64661952431579	0.00813007685107015	NA	NA
ENSG00000253368	TRNP1	2.46326137450138	2.52790321594873	1.33794122912272	0.614948383057309	2.17569679990204	0.0295779396517155	NA	TMF1 regulated nuclear protein 1
ENSG00000253520	NA	2.00881956393491	0.282324510217122	-1.82457371199521	0.871228705891594	-2.09425343730839	0.036237409794299	NA	NA
ENSG00000253535	NA	69.6828911958861	0.489283041981261	-1.03125881349287	0.398910120091875	-2.58519090279122	0.00973250937211433	0.208223757395249	NA
ENSG00000253554	LINC01414	12.8523866245833	0.605153994694506	-0.724625780414165	0.323888659350291	-2.23726814599726	0.0252688198161768	NA	long intergenic non-protein coding RNA 1414
ENSG00000253616	NA	10.6636720585472	1.79607918880553	0.844850959643912	0.299004475371288	2.82554620159053	0.00472000805485463	NA	NA
ENSG00000253633	LOC107986898	106.789721866229	1.44090248738986	0.526972704895568	0.248891411029163	2.1172795907924	0.0342361259738192	0.318864769323626	uncharacterized LOC107986898
ENSG00000253673	NA	9.21818182905887	0.346803139956567	-1.52781113410368	0.601051386378813	-2.5418976958166	0.0110252438812217	NA	NA
ENSG00000253676	NA	29.7687264907051	1.35948495817069	0.443060188955466	0.19132993102874	2.315686764602	0.0205753775837198	0.271714139590283	NA
ENSG00000253690	NA	2636.09924119533	1.22500786845977	0.292791015963706	0.115904792398584	2.52613381987544	0.0115325543173745	0.219869086253524	NA
ENSG00000253736	LOC105377730	13.2251471661426	1.73612752488266	0.795872922873788	0.281177912478643	2.83049588019912	0.00464759097271975	NA	uncharacterized LOC105377730
ENSG00000253782	LOC105375814	0.285253702958474	1113.35523593442	10.1206982684934	3.94644094341368	2.56451278851242	0.0103320771766714	NA	uncharacterized LOC105375814
ENSG00000253882	LOC154761	681.363899960697	1.70322498259871	0.768269016250271	0.341580044139855	2.24916247137586	0.0245021611630134	0.28671213933925	family with sequence similarity 115, member C pseudogene
ENSG00000254013	NA	30.7813646344496	1.34543276103346	0.4280702930612	0.191337368945244	2.23725399497734	0.0252697441581263	0.288507259550408	NA
ENSG00000254039	NA	2.28787896947187	3.17875049467787	1.66845978142793	0.709230057712158	2.35249445971038	0.0186479675657587	NA	NA
ENSG00000254402	LRRC24	24.6172869733079	1.35811052280106	0.441600890634763	0.181122105943454	2.43813911247603	0.0147630914583702	0.241294176164542	leucine rich repeat containing 24
ENSG00000254470	AP5B1	495.946268316953	1.22082227542574	0.287853191296439	0.0868426122714589	3.31465376003023	0.000917567006443449	0.0852091609082267	adaptor related protein complex 5 subunit beta 1
ENSG00000254561	NA	1.24383918787643	4.04064142865364	2.01458433072062	0.918846785580927	2.19251387971819	0.0283424220001055	NA	NA
ENSG00000254682	NA	79.3595036734486	1.19829547520705	0.260983691144687	0.119272282005841	2.18813362799503	0.0286598700182821	0.300614101791519	NA
ENSG00000254733	NA	264.253000368435	0.418271272951407	-1.25748917841084	0.480877089722225	-2.61499082673542	0.00892298519309497	0.199054325404814	NA
ENSG00000254806	SYS1-DBNDD2	116.700267778045	0.764071753436744	-0.38821996779579	0.115522646880379	-3.36055291563552	0.000777866285237164	0.080062412993363	SYS1-DBNDD2 readthrough (NMD candidate)
ENSG00000254838	GVINP1	3979.21609239148	0.897402631811381	-0.156172679877272	0.0766123950294858	-2.03847797496953	0.041502155221742	0.340727866534859	GTPase, very large interferon inducible pseudogene 1
ENSG00000254901	BORCS8	4.64326883639576	1.8070719225272	0.85365392745785	0.414080507996562	2.06156510865017	0.0392491587660641	NA	BLOC-1 related complex subunit 8
ENSG00000254910	NA	11.9804356922062	1.61246702897075	0.689269661232505	0.294437264979378	2.34097291075156	0.0192335625897213	NA	NA
ENSG00000254979	NA	358.650712470687	1.17200830157415	0.228982788699962	0.109549127789215	2.09022922702361	0.0365972132760559	0.325796032164786	NA
ENSG00000255002	LINC02324	73.5017923896135	1.71760722740101	0.780400166939072	0.359878501418863	2.16851010511117	0.0301198966146753	0.304658954270484	long intergenic non-protein coding RNA 2324
ENSG00000255051	NA	1.16595427834824	0.257366994993218	-1.9581010421549	0.961014301147134	-2.03753579922543	0.0415963782440694	NA	NA
ENSG00000255129	NA	104.321348068847	0.651260541634981	-0.618693275110152	0.243432126995169	-2.54154323320861	0.011036429624863	0.216646820200437	NA
ENSG00000255234	NA	351.607135534756	0.838113408993109	-0.254782620029885	0.0811048741485842	-3.14139714418548	0.00168143857131486	0.104236333270535	NA
ENSG00000255284	GATD1-DT	178.34436736656	1.23798666833713	0.307995778504141	0.12667946810104	2.43129990298415	0.0150447558166994	0.243545978061404	GATD1 divergent transcript
ENSG00000255292	NA	397.99594385063	0.865701548114032	-0.208058355464226	0.0937114407327687	-2.22020229160208	0.0264050388348276	0.291469533747049	NA
ENSG00000255299	NA	108.781035645856	0.76380593404293	-0.388721966520217	0.197641518261359	-1.966803179513	0.0492059058937828	0.362627655957708	NA
ENSG00000255302	EID1	1313.42321364522	0.914364128376138	-0.129159288916976	0.0502018083651401	-2.57280152096401	0.0100879041209913	0.21193134486181	EP300 interacting inhibitor of differentiation 1
ENSG00000255320	NA	102.499793448772	1.20409436351607	0.267948458909957	0.121001864626955	2.21441594917593	0.0268001787465337	0.292908061956282	NA
ENSG00000255328	NA	37.6243961847785	1.36172601944248	0.445436460946636	0.22028339954194	2.02210634969717	0.0431653661890027	0.346619938406472	NA
ENSG00000255363	NA	2.14241177829011	2.98964220347815	1.5799728348732	0.72993394314461	2.16454221606212	0.0304227602860675	NA	NA
ENSG00000255470	NA	10.8101608225638	0.492478013708663	-1.0218687768595	0.462678355554251	-2.20859429578326	0.0272028724680511	NA	NA
ENSG00000255621	NA	17.4149670307611	2.15476435596407	1.10753010547658	0.344217811327241	3.21752701060456	0.00129300851675118	NA	NA
ENSG00000255663	NA	96.5925281952955	0.846982432749894	-0.239596047936075	0.108180197259011	-2.2147865691391	0.0267747175272867	0.292908061956282	NA
ENSG00000255966	NA	14.3041006907455	1.6510336851274	0.723369555060677	0.323431284787848	2.23654788229644	0.0253159044827769	NA	NA
ENSG00000256237	NA	4.22125370107464	0.269792479664285	-1.89007796047165	0.753503420673787	-2.50838670218847	0.0121283855535449	NA	NA
ENSG00000256482	NA	24.2041230845922	0.236733170058885	-2.07866623027351	0.553870505640253	-3.75298234714747	0.00017474316478739	0.0466993443720405	NA
ENSG00000256690	STX5-DT	20.6150331866292	1.39223540650223	0.477403170295402	0.230851536654621	2.06800949741846	0.0386391300304199	NA	STX5 divergent transcript
ENSG00000257322	NA	1622.87269658246	1.23539684195042	0.304974547841936	0.132624194035838	2.29953931150394	0.021474333755645	0.274303540700993	NA
ENSG00000257511	LOC100420981	45.8674873197616	1.27760127267274	0.353437654992137	0.151043988248757	2.33996505978148	0.0192855440380456	0.265607847377991	nucleosome assembly protein 1 like 1 pseudogene
ENSG00000257513	NA	27.7944093921996	1.39610539531683	0.481407858138785	0.184495811579993	2.60931591896902	0.00907234428650389	0.200715447005019	NA
ENSG00000257545	LOC100287944	194.174878783308	0.900038440421135	-0.151941474977684	0.0711616864584445	-2.13515843341363	0.032748070922124	0.314002846288696	uncharacterized LOC100287944
ENSG00000257563	NA	3.91502049523086	2.60526728168157	1.38143139022956	0.532562256170199	2.59393408793896	0.00948846752918291	NA	NA
ENSG00000257599	OVCH1-AS1	408.54032301178	0.223670878818283	-2.16055066021274	0.567776238854307	-3.80528544937425	0.000141640746284239	0.0419055089532615	OVCH1 antisense RNA 1
ENSG00000257681	NA	66.4900093109811	0.758977063464873	-0.397871807303906	0.167583704436984	-2.37416763545477	0.0175885631035566	0.257374237998537	NA
ENSG00000257702	LBX2-AS1	46.7393621611362	1.55084828456002	0.633057558186564	0.263728254502852	2.40041613811886	0.0163764427186088	0.251220898220108	LBX2 antisense RNA 1
ENSG00000257704	INAFM1	46.1777733254749	1.36708069508499	0.451098403853222	0.207646158788755	2.17243799011056	0.0298226421280748	0.303465803297905	InaF motif containing 1
ENSG00000257759	NA	398.806203348649	1.39790161383792	0.483262825503754	0.213061618454215	2.26818339694347	0.0233180309788023	0.282091535535551	NA
ENSG00000257894	NA	65.9009052695996	0.716941374191051	-0.480072943354678	0.241746682536285	-1.98585121548719	0.0470498469794244	0.356572298028643	NA
ENSG00000258017	LOC105369760	577.345829387271	1.1035564285059	0.142160401293313	0.068128689267534	2.0866451831337	0.0369202197889745	0.325826863941661	uncharacterized LOC105369760
ENSG00000258101	NA	78.4745391456748	1.55355098072055	0.635569585152006	0.184608648379832	3.44279420671734	0.00057573724684892	0.0720361675021438	NA
ENSG00000258102	MAP1LC3B2	74.2024749685523	1.25237672373495	0.324668600379211	0.108094838945147	3.00355320889987	0.00266846882786805	0.133381297599929	microtubule associated protein 1 light chain 3 beta 2
ENSG00000258117	NA	4.10349953299487	0.291248021947851	-1.77967984335467	0.8167733945396	-2.17891505190107	0.0293379793865462	NA	NA
ENSG00000258302	NA	65.9108059667742	0.736737026528042	-0.440778344259431	0.217309011045507	-2.02834821316787	0.0425247215220626	0.344513544285684	NA
ENSG00000258422	NA	125.347535750458	1.66992402262575	0.739782465169658	0.294949972001049	2.5081625204122	0.0121360834347249	0.223917513473227	NA
ENSG00000258457	AJUBA-DT	13.0315658775443	1.50256722514216	0.587429538829714	0.28132617800921	2.08807279502615	0.0367912686609901	NA	AJUBA divergent transcript
ENSG00000258458	NA	203.930134260788	1.26130584683915	0.334918148954361	0.16117594966372	2.07796603434408	0.037712487640381	0.327363584533076	NA
ENSG00000258474	LINC02313	4.16867953533987	0.416564161178448	-1.26338937148154	0.54346366270546	-2.32469888638397	0.0200880668766808	NA	long intergenic non-protein coding RNA 2313
ENSG00000258479	NA	38.6165078036928	1.69197352161884	0.758706991313601	0.32508151256935	2.33389769020391	0.0196010797309231	0.267659477392748	NA
ENSG00000258553	NA	250.243566043864	0.895896582419649	-0.158595890106061	0.071397360028179	-2.22131308557441	0.0263297631762886	0.291271810068558	NA
ENSG00000258667	HIF1A-AS3	2002.31249436852	2.24966289411137	1.16970883369547	0.518098070440024	2.25769772256057	0.0239645113250675	0.283797968592826	HIF1A antisense RNA 3
ENSG00000258824	NA	97.6624067829673	1.40174515356977	0.487224081801408	0.210256663350911	2.31728247769369	0.0204883491747431	0.271712299585703	NA
ENSG00000258892	NA	84.0765892709694	0.838214647071034	-0.254608363359038	0.124320575266158	-2.04799859406977	0.0405601371570519	0.33762435481605	NA
ENSG00000259005	NA	4.79515169958995	1.86639592700896	0.900255064079422	0.429520277822483	2.09595474431009	0.0360862057003675	NA	NA
ENSG00000259030	FPGT-TNNI3K	2.2004138299816	4.14741960629456	2.05221401620844	0.692847086603363	2.96200136493217	0.00305646428988858	NA	FPGT-TNNI3K readthrough
ENSG00000259035	LOC107984704	3.35657817762204	0.265099077828547	-1.91539644322047	0.782214691628222	-2.44868379962727	0.0143379256089579	NA	uncharacterized LOC107984704
ENSG00000259065	NA	57.5639983508279	1.42402970883051	0.509979244854416	0.239756601630458	2.12707070998803	0.0334142084886579	0.315563570223932	NA
ENSG00000259080	NA	84.9955682981555	0.823646636642723	-0.279902574110607	0.117753092942861	-2.3770294869998	0.017452692898203	0.256163752909604	NA
ENSG00000259291	ZNF710-AS1	276.488728132451	1.1308700841825	0.177433200175422	0.0830240584967691	2.13712992821625	0.0325874253439093	0.314002846288696	ZNF710 antisense RNA 1
ENSG00000259408	NA	77.6764316300199	0.785158758607668	-0.348943699356318	0.162039371759389	-2.15345008788643	0.0312833227357701	0.309440815087004	NA
ENSG00000259511	UBE2Q2L	2.21296011986542	0.331054059805132	-1.5948612722822	0.788770807643895	-2.02195778143229	0.0431807135933514	NA	ubiquitin conjugating enzyme E2 Q2 like
ENSG00000259556	NA	36.9512702282977	0.709034618343768	-0.496072026669938	0.199895562912796	-2.48165601797949	0.0130773447597281	0.231390662589341	NA
ENSG00000259639	NA	4.17552993787077	0.465173086028326	-1.10416046707175	0.514567847523709	-2.14580151555404	0.0318888176815705	NA	NA
ENSG00000259673	IQCH-AS1	864.316983601954	0.841236464936723	-0.249416707200967	0.109437965291964	-2.27906930228062	0.022662945985333	0.278631683772863	IQCH antisense RNA 1
ENSG00000259755	NA	17.1963294689643	1.64546238088193	0.718493043456806	0.265424729532891	2.70695592200942	0.00679032723784447	NA	NA
ENSG00000259793	NA	9.00313941643665	1.56790279262046	0.648836117519673	0.295996308696492	2.19204124665276	0.0283765284854749	NA	NA
ENSG00000259818	NA	10.1987493478147	1.57386576522631	0.654312498850041	0.296621078549158	2.20588672271854	0.0273919320968839	NA	NA
ENSG00000259845	NA	210.549976945662	0.455600194283404	-1.13415973262702	0.479388993420669	-2.36584433141498	0.017989006477735	0.260564309729491	NA
ENSG00000259865	NA	156.720903017217	0.824737057734587	-0.277993861549878	0.107354529136525	-2.58949355733607	0.00961172214075286	0.207681366482395	NA
ENSG00000259986	NA	59.8522447860132	0.74764323784351	-0.419578089182276	0.200722792480693	-2.09033605001601	0.036587623082397	0.325796032164786	NA
ENSG00000260086	NA	97.7450564598185	1.30149440634013	0.380169111232846	0.169573429290017	2.24191438968102	0.0249669058495249	0.287504929891304	NA
ENSG00000260135	NA	22.2772662233523	0.30216387293518	-1.72659691437442	0.871374995707936	-1.98146254239447	0.0475394260095088	NA	NA
ENSG00000260219	CD2BP2-DT	47.0968876393644	1.24169126876857	0.312306509803	0.141468178586743	2.20760960466813	0.0272714990324515	0.295887994844254	CD2BP2 divergent transcript
ENSG00000260289	NA	7.37492207808549	0.178930800044401	-2.48252634949471	0.962372968580135	-2.57958861121939	0.00989180768630906	NA	NA
ENSG00000260371	NA	46.2168139654615	0.797933775946512	-0.325659079114096	0.151454327041175	-2.15021310698876	0.0315383618629017	0.310710159590748	NA
ENSG00000260537	NA	152.827114488799	0.88431611819215	-0.177365910085445	0.0900506483706724	-1.96962390937331	0.0488814893665593	0.361463536116174	NA
ENSG00000260563	NA	44.7949820423262	1.38115346758264	0.465873634309281	0.179007478896603	2.60253726369933	0.00925367582464161	0.20185332678628	NA
ENSG00000260569	NA	1.0763438720212	0.283815115154416	-1.81697666976786	0.915509106720441	-1.9846625843807	0.0471820242439051	NA	NA
ENSG00000260793	NA	45.9522902830021	1.45295626015255	0.538991272681129	0.161887019377885	3.32942860244396	0.000870243728908559	0.0844358135188795	NA
ENSG00000260917	LOC103344931	152.585700300908	1.11447652403349	0.156366227169967	0.0797423492875161	1.96089315861738	0.0498914875665779	0.364332229195437	uncharacterized LOC103344931
ENSG00000261026	NA	10.9651678505396	1.51832878220251	0.602484228890995	0.296692644990218	2.03066789509008	0.0422886952246559	NA	NA
ENSG00000261118	NA	13.6731812178215	1.66151846885081	0.732502329606166	0.248468514707962	2.94806901577495	0.00319765667422127	NA	NA
ENSG00000261220	NA	5.49335420803792	1.90067713985227	0.92651348817132	0.447004384828593	2.07271677777075	0.0381986454142611	NA	NA
ENSG00000261221	ZNF865	849.051838637086	1.06496944125673	0.0908120336624866	0.0388834682466173	2.33549211933755	0.0195177271135553	0.266888273896578	zinc finger protein 865
ENSG00000261235	NA	23.9141568711547	0.6972336540805	-0.520285887725463	0.246496466176743	-2.11072351581871	0.0347960835096846	0.320271142056208	NA
ENSG00000261404	PSMD7-DT	258.269881338811	1.23140469680332	0.300304976379568	0.130601794300634	2.29939395540227	0.0214825788785062	0.274303540700993	PSMD7 divergent transcript
ENSG00000261553	NA	263.286544800456	0.864656202602986	-0.209801480511799	0.0819680547831479	-2.55955177985916	0.0104807241215957	0.214070855506234	NA
ENSG00000261645	DISC1FP1	1434.57628480538	0.623655263919542	-0.681179319754087	0.275454204111743	-2.47293128798192	0.0134009905958179	0.23184384851162	DISC1 fusion partner 1
ENSG00000262160	NA	1.11794214751706	3.88988376856122	1.95972704749281	0.950675246059291	2.06140535962855	0.0392643839658286	NA	NA
ENSG00000262880	NA	8.98317302942701	1.72372999585988	0.785533809148273	0.310499807856758	2.52990111192165	0.0114094678108141	NA	NA
ENSG00000263015	NA	8.83381946558016	0.324978125164622	-1.62158548375745	0.809787621486959	-2.00248242962746	0.0452328709549825	NA	NA
ENSG00000263072	NA	357.641939766385	1.12556215712536	0.17064572920471	0.0631681646584652	2.70145143724453	0.00690375614786583	0.181946223876194	NA
ENSG00000263551	NA	25.9851338672319	0.269317977471815	-1.89261755927809	0.940217444173093	-2.0129572908984	0.0441191226172965	0.347927650918803	NA
ENSG00000263715	CRHR1	72.2679493110686	1.59969000846621	0.677792363501586	0.263821642482372	2.56913101261916	0.0101953904286732	0.212590230917489	corticotropin releasing hormone receptor 1
ENSG00000263961	RHEX	1657.35727516346	0.703765350174688	-0.506833610015088	0.256585962210177	-1.97529750127142	0.0482343966443748	0.359997336640745	regulator of hemoglobinization and erythroid cell expansion
ENSG00000264345	LINC01894	6.05906892223695	0.307608929879909	-1.70083070957702	0.738536971383803	-2.30297300674083	0.0212803618967011	NA	long intergenic non-protein coding RNA 1894
ENSG00000264940	NA	986.673133667165	0.443013664670049	-1.17457689577372	0.584913115823935	-2.00812199965657	0.0446303290163261	0.348686004726035	NA
ENSG00000265354	TIMM23	2184.46189701059	0.915370739725511	-0.127571918666052	0.0533823953226499	-2.38977509148833	0.0168586931842673	0.255399004328971	translocase of inner mitochondrial membrane 23
ENSG00000265491	RNF115	3975.25277709338	0.894580605430389	-0.160716613934416	0.0475896782608437	-3.37713176066273	0.000732459543924804	0.080062412993363	ring finger protein 115
ENSG00000265943	NA	226.835782799777	0.777403585302321	-0.363264333639437	0.135991317738193	-2.67123180862754	0.00755734367191529	0.188106235546218	NA
ENSG00000265972	TXNIP	1621.84858518944	0.879000537918735	-0.186064046637621	0.093090924270352	-1.99873455007557	0.0456370826531071	0.353246788645721	thioredoxin interacting protein
ENSG00000266256	LINC00908	100.707856687446	1.8767001193578	0.908198138245874	0.407068348071464	2.23107039038671	0.0256764667263646	0.289858126547796	long intergenic non-protein coding RNA 908
ENSG00000266385	NA	6.40022314549532	2.2099372996044	1.14400543801806	0.394315542660955	2.90124358349656	0.00371684832656391	NA	NA
ENSG00000266923	NA	160.857102180212	0.680747399965059	-0.554808527812457	0.231499675521668	-2.39658447279564	0.0165486785232431	0.253352783863882	NA
ENSG00000266957	NA	128.414729755108	0.765703732261771	-0.385141805447265	0.150958973179849	-2.55130117365342	0.0107321539780663	0.215492204703077	NA
ENSG00000267098	NA	3.03987175995542	5.33952112696887	2.41671036012886	1.00450880851464	2.40586278551647	0.0161343234487931	NA	NA
ENSG00000267179	NA	169.53116164946	1.15706005768486	0.210463750076694	0.091385263312433	2.30303817539103	0.021276695278376	0.274303540700993	NA
ENSG00000267226	MALT1-AS1	22.137225815937	1.76152398447088	0.816824118342171	0.21894730206279	3.73068820965842	0.000190957427705831	NA	MALT1 antisense RNA 1
ENSG00000267278	NA	340.761140561959	1.16911994425359	0.225422948777172	0.0863396294429587	2.61088622028544	0.00903079342526155	0.200241741262022	NA
ENSG00000267284	NA	5.58692000345342	0.541309891788126	-0.885473343074818	0.450760995510258	-1.96439654693829	0.0494841229828143	NA	NA
ENSG00000267327	LOC107985164	6.4471801627272	0.175763069760761	-2.50829612264239	1.16990102796065	-2.14402420606025	0.0320309473090101	NA	uncharacterized LOC107985164
ENSG00000267342	NA	2.76264174542344	0.410093546050366	-1.28597505581721	0.649510310719285	-1.9799147674701	0.0477131067538268	NA	NA
